Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00    4917/864086      v__gen__c__Gen_write [77]
                0.00    0.00     545/227305      v__gen__c__Gen_base_type [91]
                0.00    0.00       4/269101      builtin__str_intp [50]
                0.00    0.00       4/47518       v__gen__c__Gen_write2 [711]
                0.00    0.00      15/15          v__gen__c__Gen_struct_has_array_or_map_field [976]
                                  88             v__gen__c__Gen_expr <cycle 16> [35]
                                   4             v__gen__c__Gen_expr_with_cast <cycle 16> [97]
                                   1             v__gen__c__Gen_type_default_impl <cycle 16> [64]
-----------------------------------------------
                                5397             v__checker__Checker_expr <cycle 10> [283]
[281]    0.0    0.00    0.00    5397         v__checker__Checker_string_inter_lit <cycle 10> [281]
                0.00    0.00    9911/2509212     builtin__array_push [81]
                0.00    0.00     184/269101      builtin__str_intp [50]
                0.00    0.00    9761/27180       v__ast__TypeSymbol_has_method [334]
                0.00    0.00     184/60584       v__ast__Expr_str <cycle 4> [123]
                0.00    0.00    9911/9911        v__checker__Checker_get_default_fmt [665]
                0.00    0.00    9911/61824       v__checker__Checker_fail_if_unreadable [614]
                0.00    0.00   18994/47696       builtin__array_set [760]
                0.00    0.00   10011/34626       v__type_resolver__TypeResolver_get_type_or_default [763]
                0.00    0.00    9911/2121415     v__ast__Table_sym [725]
                0.00    0.00    9083/53595       v__type_resolver__ResolverInfo_is_comptime [756]
                0.00    0.00    5743/543952      v__ast__Table_final_sym [729]
                0.00    0.00     828/51789       builtin__new_array_from_c_array [757]
                                9911             v__checker__Checker_expr <cycle 10> [283]
                                9911             v__checker__Checker_check_expr_option_or_result_call <cycle 10> [741]
-----------------------------------------------
                0.00    0.00    2501/2501        v__gen__c__Gen_gen_fn_decl <cycle 16> [116]
[282]    0.0    0.00    0.00    2501         v__gen__c__Gen_c_fn_name [282]
                0.00    0.00    2501/1048513     v__token__KeywordsMatcherTrie_find [52]
                0.00    0.00     333/269101      builtin__str_intp [50]
                0.00    0.00    1889/63595       v__gen__c__Gen_cc_type [551]
                0.00    0.00       9/339         v__gen__c__Gen_generic_fn_name [568]
                0.00    0.00       9/1646        builtin__string_replace_each [620]
                0.00    0.00    1889/807871      v__gen__c__Gen_unwrap_generic [673]
                0.00    0.00    3778/81181       builtin__string__plus [750]
                0.00    0.00    2501/352855      builtin__string_replace [735]
                0.00    0.00    2011/522736      builtin__string_clone [730]
                0.00    0.00    1889/2121415     v__ast__Table_sym [725]
                0.00    0.00       9/504         v__util__replace_op [882]
-----------------------------------------------
                                4737             v__checker__Checker_expr <cycle 10> [283]
                                   4             v__checker__Checker_comptime_if_cond <cycle 10> [86]
                                   5             v__checker__Checker_check_array_init_default_expr <cycle 10> [678]
                                   6             v__checker__Checker_check_predicate_param <cycle 10> [669]
                                  14             v__checker__Checker_asm_ios <cycle 10> [541]
                                  33             v__checker__Checker_eval_array_fixed_sizes <cycle 10> [311]
                                  41             v__checker__Checker_map_builtin_method_call <cycle 10> [396]
                                  67             v__checker__Checker_lock_expr <cycle 10> [515]
                                 114             v__checker__Checker_check_array_init_para_type <cycle 10> [289]
                                 124             v__checker__Checker_comptime_call <cycle 10> [205]
                                 126             v__checker__Checker_concat_expr <cycle 10> [394]
                                 134             v__checker__Checker_for_c_stmt <cycle 10> [705]
                                 206             v__checker__Checker_map_init <cycle 10> [408]
                                 316             v__checker__Checker_check_or_last_stmt <cycle 10> [413]
                                 327             v__checker__Checker_for_stmt <cycle 10> [513]
                                 428             v__checker__Checker_ident <cycle 10> [47]
                                 496             v__checker__Checker_builtin_args <cycle 10> [709]
                                 558             v__checker__Checker_const_decl <cycle 10> [198]
                                 566             v__checker__Checker_array_builtin_method_call <cycle 10> [310]
                                1272             v__checker__Checker_postfix_expr <cycle 10> [215]
                                1293             v__checker__Checker_match_expr <cycle 10> [92]
                                1537             v__checker__Checker_smartcast_if_conds <cycle 10> [147]
                                1629             v__checker__Checker_for_in_stmt <cycle 10> [152]
                                3407             v__checker__Checker_prefix_expr <cycle 10> [504]
                                4298             v__checker__Checker_cast_expr <cycle 10> [261]
                                5431             v__checker__Checker_struct_init <cycle 10> [103]
                                6360             v__checker__Checker_match_exprs <cycle 10> [108]
                                6396             v__checker__Checker_return_stmt <cycle 10> [199]
                                7749             v__checker__Checker_index_expr <cycle 10> [221]
                                8064             v__checker__Checker_fn_call <cycle 10> [132]
                                8691             v__checker__Checker_array_init <cycle 10> [189]
                                9911             v__checker__Checker_string_inter_lit <cycle 10> [281]
                               17081             v__checker__Checker_if_expr <cycle 10> [40]
                               26214             v__checker__Checker_method_call <cycle 10> [36]
                               28416             v__checker__Checker_assign_stmt <cycle 10> [94]
                               32383             v__checker__Checker_stmt <cycle 10> [489]
                               32972             v__checker__Checker_call_expr <cycle 10> [60]
                               51150             v__checker__Checker_selector_expr <cycle 10> [46]
                               52798             v__checker__Checker_infix_expr <cycle 10> [72]
                0.00    0.00      14/10383       v__checker__Checker_global_decl [204]
                0.00    0.00     189/10383       v__checker__Checker_struct_decl [93]
[283]    0.0    0.00    0.00  310820+4737    v__checker__Checker_expr <cycle 10> [283]
                0.00    0.00    2029/2029        v__checker__Checker_num_lit_overflow_error [288]
                0.00    0.00    8501/8501        v__checker__Checker_enum_val [478]
                0.00    0.00     155/155         v__checker__Checker_at_expr [490]
                0.00    0.00      17/52160       v__checker__Checker_check_types [131]
                0.00    0.00       2/3           v__ast__Table_find_or_register_thread [686]
                0.00    0.00    2776/258092      v__checker__Checker_unwrap_generic [653]
                0.00    0.00   86032/2121415     v__ast__Table_sym [725]
                0.00    0.00   83109/126130      v__checker__Checker_expr_or_block_err [743]
                0.00    0.00   13917/13917       v__checker__Checker_string_lit [793]
                0.00    0.00    5954/5954        v__ast__Stmt_sumtype_eq [814]
                0.00    0.00    2522/2522        v__ast__Table_unaliased_type [834]
                0.00    0.00     911/29884       v__checker__Checker_ensure_type_exists [769]
                0.00    0.00     911/75021       v__ast__Table_sumtype_has_variant <cycle 3> [751]
                0.00    0.00      31/543952      v__ast__Table_final_sym [729]
                0.00    0.00       3/3851        v__checker__Checker_promote [825]
                0.00    0.00       1/2           v__checker__Checker_lambda_expr [1035]
                              108705             v__checker__Checker_ident <cycle 10> [47]
                               51150             v__checker__Checker_selector_expr <cycle 10> [46]
                               32970             v__checker__Checker_call_expr <cycle 10> [60]
                               25720             v__checker__Checker_infix_expr <cycle 10> [72]
                               14018             v__checker__Checker_if_expr <cycle 10> [40]
                                5397             v__checker__Checker_string_inter_lit <cycle 10> [281]
                                4298             v__checker__Checker_cast_expr <cycle 10> [261]
                                3821             v__checker__Checker_index_expr <cycle 10> [221]
                                3407             v__checker__Checker_prefix_expr <cycle 10> [504]
                                2003             v__checker__Checker_struct_init <cycle 10> [103]
                                1770             v__checker__Checker_array_init <cycle 10> [189]
                                1272             v__checker__Checker_postfix_expr <cycle 10> [215]
                                 505             v__checker__Checker_match_expr <cycle 10> [92]
                                 124             v__checker__Checker_comptime_call <cycle 10> [205]
                                  91             v__checker__Checker_map_init <cycle 10> [408]
                                  63             v__checker__Checker_concat_expr <cycle 10> [394]
                                  41             v__checker__Checker_lock_expr <cycle 10> [515]
                                   3             v__checker__Checker_anon_fn <cycle 10> [1006]
                                   2             v__checker__Checker_spawn_expr <cycle 10> [719]
                                   1             v__checker__Checker_chan_init <cycle 10> [1082]
                                4737             v__checker__Checker_expr <cycle 10> [283]
-----------------------------------------------
                                 176             v__gen__c__Gen_expr <cycle 16> [35]
[284]    0.0    0.00    0.00     176         v__gen__c__Gen_comptime_if <cycle 16> [284]
                0.00    0.00     603/269101      builtin__str_intp [50]
                0.00    0.00     347/1340209     builtin__map_get_check [30]
                0.00    0.00    1107/109274      v__gen__c__Gen_writeln [165]
                0.00    0.00     372/864086      v__gen__c__Gen_write [77]
                0.00    0.00     347/350         v__gen__c__Gen_push_new_comptime_info [527]
                0.00    0.00      30/227305      v__gen__c__Gen_base_type [91]
                0.00    0.00     178/9925        v__gen__c__Gen_new_tmp_var [324]
                0.00    0.00      28/2509212     builtin__array_push [81]
                0.00    0.00     176/180         v__gen__c__Gen_gen_branch_context_string [651]
                0.00    0.00       2/474         v__gen__c__Gen_writeln2 [453]
                0.00    0.00    1072/81181       builtin__string__plus [750]
                0.00    0.00     349/1704        strings__Builder_last_n [851]
                0.00    0.00     347/350         v__gen__c__Gen_pop_comptime_info [911]
                0.00    0.00     347/420657      builtin__string_substr [734]
                0.00    0.00     347/6491        builtin__string_trim_chars [813]
                0.00    0.00     189/3044        builtin__string_repeat [829]
                0.00    0.00     176/543952      v__ast__Table_final_sym [729]
                0.00    0.00      28/4187        strings__Builder_cut_to [820]
                0.00    0.00      19/522736      builtin__string_clone [730]
                                 291             v__gen__c__Gen_write_defer_stmts <cycle 16> [337]
                                 144             v__gen__c__Gen_stmts_with_tmp_var <cycle 16> [327]
                                  28             v__gen__c__Gen_stmt <cycle 16> [169]
-----------------------------------------------
                                 604             v__gen__c__Gen_infix_expr_in_op <cycle 16> [332]
[285]    0.0    0.00    0.00     604         v__gen__c__Gen_infix_expr_in_optimization <cycle 16> [285]
                0.00    0.00    4701/864086      v__gen__c__Gen_write [77]
                0.00    0.00     119/23113       v__gen__c__cescape_nonascii [129]
                0.00    0.00      87/124         v__gen__c__Gen_equality_fn [432]
                0.00    0.00     119/23234       v__util__smart_quote [155]
                0.00    0.00       3/227305      v__gen__c__Gen_base_type [91]
                0.00    0.00    1458/2121415     v__ast__Table_sym [725]
                0.00    0.00     431/153438      v__ast__Expr_is_auto_deref_var [740]
                                3720             v__gen__c__Gen_expr <cycle 16> [35]
                                 119             v__gen__c__Gen_expr_string <cycle 16> [832]
-----------------------------------------------
                0.00    0.00       1/1           v__builder__Builder_cc [247]
[286]    0.0    0.00    0.00       1         v__builder__Builder_setup_ccompiler_options [286]
                0.00    0.00       1/2           v__builder__Builder_get_os_cflags [251]
                0.00    0.00       1/1           Array_v__cflag__CFlag_defines_others_libs [580]
                0.00    0.00       1/1           v__builder__Builder_thirdparty_object_args [635]
                0.00    0.00       1/269101      builtin__str_intp [50]
                0.00    0.00       1/2           v__builder__Builder_tcc_quoted_path [624]
                0.00    0.00       5/2509212     builtin__array_push [81]
                0.00    0.00       1/1           Array_v__cflag__CFlag_c_options_only_object_files [708]
                0.00    0.00       3/2125205     builtin__arguments [681]
                0.00    0.00       7/51789       builtin__new_array_from_c_array [757]
                0.00    0.00       3/522736      builtin__string_clone [730]
                0.00    0.00       2/885         os__getenv_opt [867]
                0.00    0.00       1/420657      builtin__string_substr [734]
                0.00    0.00       1/68          os__file_name [944]
                0.00    0.00       1/19093       builtin__string_index_kmp [781]
                0.00    0.00       1/1           v__vcache__CacheManager_set_temporary_options [1114]
-----------------------------------------------
                0.00    0.00       1/1           v__builder__Builder_cc [247]
[287]    0.0    0.00    0.00       1         v__builder__Builder_build_thirdparty_obj_files [287]
                0.00    0.00       1/2           v__builder__Builder_get_os_cflags [251]
                0.00    0.00       8/8           v__cflag__CFlag_str [567]
                0.00    0.00       1/269101      builtin__str_intp [50]
                0.00    0.00       1/2509212     builtin__array_push [81]
                0.00    0.00      17/2125205     builtin__arguments [681]
                0.00    0.00       1/318739      strings__new_builder [737]
                0.00    0.00       1/309457      builtin__memdup_noscan [738]
-----------------------------------------------
                0.00    0.00    2029/2029        v__checker__Checker_expr <cycle 10> [283]
[288]    0.0    0.00    0.00    2029         v__checker__Checker_num_lit_overflow_error [288]
                0.00    0.00    1931/1340209     builtin__map_get_check [30]
                0.00    0.00      98/181041      builtin__map_get [138]
                0.00    0.00    4055/522736      builtin__string_clone [730]
                0.00    0.00    2029/352855      builtin__string_replace [735]
                0.00    0.00    2029/2928        builtin__string_to_upper_ascii [830]
                0.00    0.00    2029/2029        v__checker__Checker_check_num_literal [848]
                0.00    0.00    1934/420657      builtin__string_substr [734]
-----------------------------------------------
                                   1             v__checker__Checker_chan_init <cycle 10> [1082]
                                 113             v__checker__Checker_array_init <cycle 10> [189]
[289]    0.0    0.00    0.00     114         v__checker__Checker_check_array_init_para_type <cycle 10> [289]
                0.00    0.00      33/5000        strconv__common_parse_int [83]
                0.00    0.00     114/258092      v__checker__Checker_unwrap_generic [653]
                0.00    0.00     114/543952      v__ast__Table_final_sym [729]
                                 114             v__checker__Checker_expr <cycle 10> [283]
-----------------------------------------------
                0.00    0.00     147/147         v__gen__c__gen [9]
[290]    0.0    0.00    0.00     147         v__gen__c__Gen_write_sumtype_casting_fn [290]
                0.00    0.00     588/269101      builtin__str_intp [50]
                0.00    0.00      68/220         v__ast__Table_find_field_from_embeds [336]
                0.00    0.00    1029/2509212     builtin__array_push [81]
                0.00    0.00     135/1048513     v__token__KeywordsMatcherTrie_find [52]
                0.00    0.00      68/227305      v__gen__c__Gen_base_type [91]
                0.00    0.00    2492/2125205     builtin__arguments [681]
                0.00    0.00     294/2121415     v__ast__Table_sym [725]
                0.00    0.00     147/147         v__ast__Table_get_embeds [935]
                0.00    0.00     147/309457      builtin__memdup_noscan [738]
                0.00    0.00     147/708         v__ast__TypeSymbol_is_c_struct [870]
                0.00    0.00     147/4701        v__gen__c__Gen_type_sidx [816]
                0.00    0.00     147/318739      strings__new_builder [737]
                0.00    0.00     135/522736      builtin__string_clone [730]
                0.00    0.00     135/352855      builtin__string_replace [735]
-----------------------------------------------
                0.00    0.00     342/2860        v__gen__c__Gen_const_decl <cycle 16> [320]
                0.00    0.00    2518/2860        v__gen__c__Gen_ident [100]
[291]    0.0    0.00    0.00    2860         v__gen__c__Gen_c_const_name [291]
                0.00    0.00    2860/1048513     v__token__KeywordsMatcherTrie_find [52]
                0.00    0.00    2860/745493      builtin__map_exists [104]
                0.00    0.00    2860/110121      v__gen__c__Gen_get_ternary_name [399]
                0.00    0.00    5720/352855      builtin__string_replace [735]
                0.00    0.00     326/522736      builtin__string_clone [730]
-----------------------------------------------
                                 818             v__gen__c__Gen_stmt <cycle 16> [169]
[292]    0.0    0.00    0.00     818         v__gen__c__Gen_branch_stmt <cycle 16> [292]
                0.00    0.00     818/269101      builtin__str_intp [50]
                0.00    0.00      14/1340209     builtin__map_get_check [30]
                0.00    0.00      14/109274      v__gen__c__Gen_writeln [165]
                                 804             v__gen__c__Gen_write_defer_stmts <cycle 16> [337]
-----------------------------------------------
                                  75             v__parser__Parser_top_stmt <cycle 11> [451]
[293]    0.0    0.00    0.00      75         v__parser__Parser_enum_decl <cycle 11> [293]
                0.00    0.00     809/231128      v__parser__Parser_check_name [70]
                0.00    0.00    1543/2509212     builtin__array_push [81]
                0.00    0.00     225/196165      v__parser__Parser_check [95]
                0.00    0.00     734/734         v__parser__source_name [434]
                0.00    0.00     150/737164      v__scanner__Scanner_scan [57]
                0.00    0.00      75/1340209     builtin__map_get_check [30]
                0.00    0.00      75/1048513     v__token__KeywordsMatcherTrie_find [52]
                0.00    0.00      75/1154        v__ast__Table_register_sym [381]
                0.00    0.00      87/37586       builtin__map_get_and_set [179]
                0.00    0.00       3/269101      builtin__str_intp [50]
                0.00    0.00   11928/2125205     builtin__arguments [681]
                0.00    0.00    2352/598649      v__parser__Parser_eat_comments [727]
                0.00    0.00     740/522736      builtin__string_clone [730]
                0.00    0.00     734/7506        v__parser__Parser_has_prev_newline [807]
                0.00    0.00     729/7367        v__parser__Parser_has_prev_line_comment_or_label [808]
                0.00    0.00     153/81181       builtin__string__plus [750]
                0.00    0.00     150/33705       Array_v__ast__Attr_contains [764]
                0.00    0.00      75/17640       v__parser__Parser_prepend_mod [786]
                0.00    0.00      75/2121415     v__ast__Table_sym [725]
                0.00    0.00      75/92316       builtin__new_map [748]
                0.00    0.00      75/318739      strings__new_builder [737]
                0.00    0.00      75/309457      builtin__memdup_noscan [738]
                0.00    0.00      75/352855      builtin__string_replace [735]
                0.00    0.00       6/3044        builtin__string_repeat [829]
                                  91             v__parser__Parser_expr <cycle 11> [78]
                                  12             v__parser__Parser_attributes <cycle 11> [259]
                                   1             v__parser__Parser_parse_type <cycle 11> [134]
-----------------------------------------------
                0.00    0.00     980/4206        v__depgraph__OrderedDepMap_apply_diff [305]
                0.00    0.00    3226/4206        v__depgraph__OrderedDepMap_add [227]
[294]    0.0    0.00    0.00    4206         v__depgraph__OrderedDepMap_set [294]
                0.00    0.00    4206/37586       builtin__map_get_and_set [179]
                0.00    0.00    4206/745493      builtin__map_exists [104]
                0.00    0.00    2630/2509212     builtin__array_push [81]
                0.00    0.00    2630/522736      builtin__string_clone [730]
-----------------------------------------------
                                1391             v__parser__Parser_attributes <cycle 11> [259]
[295]    0.0    0.00    0.00    1391         v__parser__Parser_parse_attr <cycle 11> [295]
                0.00    0.00    1251/231128      v__parser__Parser_check_name [70]
                0.00    0.00     140/737164      v__scanner__Scanner_scan [57]
                0.00    0.00      21/60584       v__ast__Expr_str <cycle 4> [123]
                                  21             v__parser__Parser_expr <cycle 11> [78]
-----------------------------------------------
                                 487             v__parser__Parser_top_stmt <cycle 11> [451]
[296]    0.0    0.00    0.00     487         v__parser__Parser_const_decl <cycle 11> [296]
                0.00    0.00     974/196165      v__parser__Parser_check [95]
                0.00    0.00     487/231128      v__parser__Parser_check_name [70]
                0.00    0.00     238/737164      v__scanner__Scanner_scan [57]
                0.00    0.00     487/23744       v__ast__Scope_register [224]
                0.00    0.00     487/2509212     builtin__array_push [81]
                0.00    0.00    1948/598649      v__parser__Parser_eat_comments [727]
                0.00    0.00     487/210421      v__ast__Expr_pos [739]
                0.00    0.00     487/17640       v__parser__Parser_prepend_mod [786]
                0.00    0.00     443/81181       builtin__string__plus [750]
                0.00    0.00       6/127743      builtin__array_clone_to_depth [742]
                                 487             v__parser__Parser_expr <cycle 11> [78]
-----------------------------------------------
                                   1             v__gen__c__Gen_gen_sumtype_equality_fn <cycle 15> [297]
                                   3             v__gen__c__Gen_gen_array_equality_fn <cycle 15> [312]
                                  74             v__gen__c__Gen_gen_struct_equality_fn <cycle 15> [209]
                0.00    0.00       1/7           v__gen__c__Gen_gen_equality_fns [176]
[297]    0.0    0.00    0.00      78+1       v__gen__c__Gen_gen_sumtype_equality_fn <cycle 15> [297]
                0.00    0.00     703/269101      builtin__str_intp [50]
                0.00    0.00      79/227305      v__gen__c__Gen_base_type [91]
                0.00    0.00     465/2509212     builtin__array_push [81]
                0.00    0.00       2/3           v__gen__c__Gen_gen_alias_equality_fn [577]
                0.00    0.00       2/181041      builtin__map_get [138]
                0.00    0.00     210/31732       v__gen__c__Gen_unwrap [710]
                0.00    0.00     441/2125205     builtin__arguments [681]
                0.00    0.00       8/318739      strings__new_builder [737]
                0.00    0.00       8/309457      builtin__memdup_noscan [738]
                                 114             v__gen__c__Gen_gen_struct_equality_fn <cycle 15> [209]
                                   1             v__gen__c__Gen_gen_sumtype_equality_fn <cycle 15> [297]
-----------------------------------------------
                0.00    0.00     735/735         v__markused__Walker_mark_generic_types [32]
[298]    0.0    0.00    0.00     735         v__ast__Type_str [298]
                0.00    0.00     735/269101      builtin__str_intp [50]
                0.00    0.00     735/11671       builtin__memdup [796]
-----------------------------------------------
                                 138             v__markused__Walker_mark_by_sym <cycle 8> [245]
                                1018             v__markused__Walker_call_expr <cycle 8> [61]
                                2131             v__markused__Walker_expr <cycle 8> [34]
                0.00    0.00      13/998         v__markused__Walker_finalize [66]
                0.01    0.00     128/998         v__markused__Walker_mark_resource_dependencies [84]
                0.03    0.01     745/998         v__markused__Walker_mark_generic_types [32]
[299]    0.0    0.00    0.00    4173         v__markused__Walker_fn_by_name <cycle 8> [299]
                0.00    0.00    1053/1340209     builtin__map_get_check [30]
                0.00    0.00    4173/181041      builtin__map_get [138]
                                 127             v__markused__Walker_fn_decl <cycle 8> [208]
-----------------------------------------------
                0.00    0.00      79/3081        v__checker__Checker_infix_expr <cycle 10> [72]
                0.00    0.00      84/3081        v__ast__TypeSymbol_embed_name [518]
                0.00    0.00     166/3081        v__parser__Parser_string_expr <cycle 11> [63]
                0.00    0.00     427/3081        os__vmodules_paths [389]
                0.00    0.00    2325/3081        v__util__mod_path_to_full_name [304]
[300]    0.0    0.00    0.00    3081         builtin__string_split_nth [300]
                0.00    0.00   14166/2509212     builtin__array_push [81]
                0.00    0.00   14166/420657      builtin__string_substr [734]
                0.00    0.00     630/522736      builtin__string_clone [730]
-----------------------------------------------
                0.00    0.00      63/346         v__checker__Checker_concat_expr <cycle 10> [394]
                0.00    0.00      92/346         v__parser__Parser_parse_multi_return_type <cycle 11> [352]
                0.00    0.00     191/346         v__gen__c__Gen_gen_str_for_struct [218]
[301]    0.0    0.00    0.00     346         v__ast__Table_find_or_register_multi_return [301]
                0.00    0.00     684/269101      builtin__str_intp [50]
                0.00    0.00     155/181041      builtin__map_get [138]
                0.00    0.00      48/1154        v__ast__Table_register_sym [381]
                0.00    0.00    2394/81181       builtin__string__plus [750]
                0.00    0.00     533/2121415     v__ast__Table_sym [725]
                0.00    0.00      33/522736      builtin__string_clone [730]
                0.00    0.00      15/420657      builtin__string_substr [734]
-----------------------------------------------
                0.00    0.00       1/1           v__markused__mark_used [28]
[302]    0.0    0.00    0.00       1         v__markused__Walker_mark_markused_fns [302]
                0.00    0.00       1/998         v__markused__Walker_fn_decl <cycle 8> [208]
-----------------------------------------------
                                  40             v__gen__c__Gen_gen_array_method_call <cycle 16> [338]
                                 382             v__gen__c__Gen_infix_expr_in_op <cycle 16> [332]
[303]    0.0    0.00    0.00     422         v__gen__c__Gen_gen_array_contains <cycle 16> [303]
                0.00    0.00     422/269101      builtin__str_intp [50]
                0.00    0.00     422/422         v__gen__c__Gen_get_array_contains_method [370]
                0.00    0.00     439/864086      v__gen__c__Gen_write [77]
                0.00    0.00     422/47518       v__gen__c__Gen_write2 [711]
                0.00    0.00    2541/2121415     v__ast__Table_sym [725]
                0.00    0.00     422/543952      v__ast__Table_final_sym [729]
                0.00    0.00     422/1658        strings__repeat [852]
                0.00    0.00     422/153438      v__ast__Expr_is_auto_deref_var [740]
                                 844             v__gen__c__Gen_expr <cycle 16> [35]
                                   5             v__gen__c__Gen_expr_with_cast <cycle 16> [97]
-----------------------------------------------
                0.00    0.00     352/775         v__util__qualify_module [351]
                0.00    0.00     423/775         v__util__qualify_import [321]
[304]    0.0    0.00    0.00     775         v__util__mod_path_to_full_name [304]
                0.00    0.00    2325/3081        builtin__string_split_nth [300]
                0.00    0.00    1550/2509212     builtin__array_push [81]
                0.00    0.00    1076/1934        os__join_path_single [407]
                0.00    0.00    1851/2377        builtin__array_slice [842]
                0.00    0.00    1851/28723       Array_string_join [771]
                0.00    0.00    1550/420657      builtin__string_substr [734]
                0.00    0.00    1550/2214        os__base [845]
                0.00    0.00    1076/2078        os__is_dir [846]
                0.00    0.00     775/51789       builtin__new_array_from_c_array [757]
                0.00    0.00     775/101938      builtin____new_array [746]
                0.00    0.00     775/352855      builtin__string_replace [735]
                0.00    0.00     488/522736      builtin__string_clone [730]
-----------------------------------------------
                0.00    0.00     980/980         v__depgraph__DepGraph_resolve [170]
[305]    0.0    0.00    0.00     980         v__depgraph__OrderedDepMap_apply_diff [305]
                0.00    0.00     980/7816        v__depgraph__OrderedDepMap_get [193]
                0.00    0.00     980/4206        v__depgraph__OrderedDepMap_set [294]
                0.00    0.00    1248/2509212     builtin__array_push [81]
                0.00    0.00    1248/522736      builtin__string_clone [730]
-----------------------------------------------
                                 637             v__checker__Checker_check_ref_fields_initialized [306]
                0.00    0.00       2/1462        v__checker__Checker_check_ref_fields_initialized_note [612]
                0.00    0.00    1460/1462        v__checker__Checker_check_uninitialized_struct_fields_and_embeds <cycle 10> [220]
[306]    0.0    0.00    0.00    1462+637     v__checker__Checker_check_ref_fields_initialized [306]
                0.00    0.00     637/269101      builtin__str_intp [50]
                0.00    0.00     637/2509212     builtin__array_push [81]
                0.00    0.00    2059/5750        v__ast__Table_struct_fields [715]
                0.00    0.00   16809/2121415     v__ast__Table_sym [725]
                                 637             v__checker__Checker_check_ref_fields_initialized [306]
-----------------------------------------------
                                 156             v__gen__c__Gen_const_decl <cycle 16> [320]
[307]    0.0    0.00    0.00     156         v__gen__c__Gen_const_decl_init_later <cycle 16> [307]
                0.00    0.00     512/269101      builtin__str_intp [50]
                0.00    0.00     156/227305      v__gen__c__Gen_base_type [91]
                0.00    0.00     156/4430        v__ast__Table_dependent_names_in_expr <cycle 2> [258]
                0.00    0.00     356/2509212     builtin__array_push [81]
                0.00    0.00     156/37586       builtin__map_get_and_set [179]
                0.00    0.00      71/807871      v__gen__c__Gen_unwrap_generic [673]
                0.00    0.00     200/2125205     builtin__arguments [681]
                0.00    0.00     159/2121415     v__ast__Table_sym [725]
                0.00    0.00     156/318739      strings__new_builder [737]
                0.00    0.00     156/309457      builtin__memdup_noscan [738]
                0.00    0.00     156/420657      builtin__string_substr [734]
                0.00    0.00     156/6491        builtin__string_trim_chars [813]
                0.00    0.00     156/522736      builtin__string_clone [730]
                0.00    0.00     156/352855      builtin__string_replace [735]
                0.00    0.00      71/543952      v__ast__Table_final_sym [729]
                                 156             v__gen__c__Gen_expr_string_surround <cycle 16> [442]
-----------------------------------------------
                                  64             v__parser__Parser_name_expr <cycle 11> [45]
                                 174             v__parser__Parser_parse_type <cycle 11> [134]
[308]    0.0    0.00    0.00     238         v__parser__Parser_parse_map_type <cycle 11> [308]
                0.00    0.00     208/246         v__ast__Table_find_or_register_map [328]
                0.00    0.00     416/196165      v__parser__Parser_check [95]
                0.00    0.00     238/737164      v__scanner__Scanner_scan [57]
                0.00    0.00     208/2121415     v__ast__Table_sym [725]
                                 416             v__parser__Parser_parse_type <cycle 11> [134]
-----------------------------------------------
                               22322             v__gen__c__Gen_expr <cycle 16> [35]
[309]    0.0    0.00    0.00   22322         v__gen__c__Gen_infix_expr <cycle 16> [309]
                0.00    0.00    4408/864086      v__gen__c__Gen_write [77]
                                8359             v__gen__c__Gen_gen_plain_infix_expr <cycle 16> [126]
                                6866             v__gen__c__Gen_infix_expr_eq_op <cycle 16> [117]
                                6248             v__gen__c__Gen_infix_expr_and_or_op <cycle 16> [87]
                                2208             v__gen__c__Gen_infix_expr_cmp_op <cycle 16> [161]
                                2164             v__gen__c__Gen_infix_expr_arithmetic_op <cycle 16> [157]
                                1849             v__gen__c__Gen_infix_expr_is_op <cycle 16> [241]
                                1847             v__gen__c__Gen_expr <cycle 16> [35]
                                1474             v__gen__c__Gen_infix_expr_left_shift_op <cycle 16> [225]
                                1202             v__gen__c__Gen_infix_expr_in_op <cycle 16> [332]
                                   1             v__gen__c__Gen_gen_is_none_check <cycle 16> [656]
-----------------------------------------------
                                 725             v__checker__Checker_call_expr <cycle 10> [60]
[310]    0.0    0.00    0.00     725         v__checker__Checker_array_builtin_method_call <cycle 10> [310]
                0.00    0.00     725/1048513     v__token__KeywordsMatcherTrie_find [52]
                0.00    0.00     153/2650        v__ast__Table_find_or_register_array [207]
                0.00    0.00      63/15291       v__checker__Checker_check_for_mut_receiver [106]
                0.00    0.00      36/82152       v__ast__Table_find_method [58]
                0.00    0.00     269/301         v__checker__scope_register_special_var_name [486]
                0.00    0.00      14/269101      builtin__str_intp [50]
                0.00    0.00      14/60584       v__ast__Expr_str <cycle 4> [123]
                0.00    0.00      81/33774       v__checker__Checker_check_expected_call_arg [236]
                0.00    0.00      16/16          v__checker__scope_register_a_b [608]
                0.00    0.00      11/52160       v__checker__Checker_check_types [131]
                0.00    0.00      85/27180       v__ast__TypeSymbol_has_method [334]
                0.00    0.00     984/258092      v__checker__Checker_unwrap_generic [653]
                0.00    0.00    1077/2121415     v__ast__Table_sym [725]
                0.00    0.00     725/543952      v__ast__Table_final_sym [729]
                0.00    0.00     223/223         v__checker__Checker_markused_array_method [923]
                0.00    0.00     123/123         v__checker__Checker_ensure_same_array_return_type [940]
