Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      14/14          v__checker__Checker_expected_msg [513]
-----------------------------------------------
                0.00    0.00     570/570         v__markused__Walker_expr <cycle 8> [31]
[295]    0.0    0.00    0.00     570         v__markused__Walker_mark_builtin_map_method_as_used [295]
                0.00    0.00    1140/269161      builtin__str_intp [56]
-----------------------------------------------
                                 885             v__parser__Parser_parse_any_type <cycle 11> [119]
[296]    0.0    0.00    0.00     885         v__parser__Parser_parse_array_type <cycle 11> [296]
                0.00    0.00     873/2650        v__ast__Table_find_or_register_array [223]
                0.00    0.00      12/417         v__ast__Table_find_or_register_array_fixed [336]
                0.00    0.00      12/12          v__parser__Parser_eval_array_fixed_sizes [622]
                0.00    0.00    1770/196182      v__parser__Parser_check [746]
                                 885             v__parser__Parser_parse_type <cycle 11> [138]
                                  12             v__parser__Parser_expr <cycle 11> [748]
-----------------------------------------------
                0.00    0.00       1/1           v__gen__c__Gen_init [140]
[297]    0.0    0.00    0.00       1         v__gen__c__Gen_write_typeof_functions [297]
                0.00    0.00     466/269161      builtin__str_intp [56]
                0.00    0.00     207/352903      builtin__string_replace [51]
                0.00    0.00     448/109285      v__gen__c__Gen_writeln [106]
                0.00    0.00      67/745553      builtin__map_exists [36]
                0.00    0.00      48/474         v__gen__c__Gen_writeln2 [354]
                0.00    0.00     326/2509470     builtin__array_push [87]
                0.00    0.00     205/2121836     v__ast__Table_sym [77]
                0.00    0.00      20/2125612     builtin__arguments [38]
                0.00    0.00      24/181048      builtin__map_get [136]
                0.00    0.00       4/90146       builtin__map_set [177]
                0.00    0.00     207/522797      builtin__string_clone [738]
                0.00    0.00       1/92324       builtin__new_map [756]
-----------------------------------------------
                0.00    0.00    3404/3404        v__gen__c__Gen_fixed_array_init <cycle 16> [292]
[298]    0.0    0.00    0.00    3404         v__gen__c__Gen_add_commas_and_prevent_long_lines [298]
                0.00    0.00    3387/864222      v__gen__c__Gen_write [57]
-----------------------------------------------
                0.00    0.00      79/3081        v__checker__Checker_infix_expr <cycle 10> [115]
                0.00    0.00      84/3081        v__ast__TypeSymbol_embed_name [534]
                0.00    0.00     166/3081        v__parser__Parser_string_expr <cycle 11> [175]
                0.00    0.00     427/3081        os__vmodules_paths [333]
                0.00    0.00    2325/3081        v__util__mod_path_to_full_name [238]
[299]    0.0    0.00    0.00    3081         builtin__string_split_nth [299]
                0.00    0.00   14166/2509470     builtin__array_push [87]
                0.00    0.00   14166/420687      builtin__string_substr [742]
                0.00    0.00     630/522797      builtin__string_clone [738]
-----------------------------------------------
                                 243             v__checker__Checker_comptime_if_cond <cycle 10> [300]
                                   7             v__checker__Checker_eval_comptime_const_expr <cycle 10> [519]
                                  20             v__checker__Checker_evaluate_once_comptime_if_attribute <cycle 10> [938]
                                 656             v__checker__Checker_if_expr <cycle 10> [46]
[300]    0.0    0.00    0.00     683+243     v__checker__Checker_comptime_if_cond <cycle 10> [300]
                0.00    0.00    2434/2125612     builtin__arguments [38]
                0.00    0.00     471/471         v__ast__comptime_if_to_ifdef [426]
                0.00    0.00      85/269161      builtin__str_intp [56]
                0.00    0.00     757/90146       builtin__map_set [177]
                0.00    0.00       4/4           v__checker__Checker_get_expr_type [585]
                0.00    0.00     470/486         v__ast__eval_comptime_not_user_defined_ident [583]
                0.00    0.00       4/4           v__checker__Checker_check_compatible_types [704]
                0.00    0.00       4/51791       builtin__new_array_from_c_array [763]
                                   4             v__checker__Checker_expr <cycle 10> [62]
                                 243             v__checker__Checker_comptime_if_cond <cycle 10> [300]
-----------------------------------------------
                                 156             v__gen__c__Gen_const_decl <cycle 16> [242]
[301]    0.0    0.00    0.00     156         v__gen__c__Gen_const_decl_init_later <cycle 16> [301]
                0.00    0.00     512/269161      builtin__str_intp [56]
                0.00    0.00     156/352903      builtin__string_replace [51]
                0.00    0.00     156/4430        v__ast__Table_dependent_names_in_expr <cycle 2> [241]
                0.00    0.00     156/227326      v__gen__c__Gen_base_type [99]
                0.00    0.00     200/2125612     builtin__arguments [38]
                0.00    0.00     156/37586       builtin__map_get_and_set [184]
                0.00    0.00     356/2509470     builtin__array_push [87]
                0.00    0.00     159/2121836     v__ast__Table_sym [77]
                0.00    0.00      71/807944      v__gen__c__Gen_unwrap_generic [611]
                0.00    0.00     156/318802      strings__new_builder [743]
                0.00    0.00     156/309520      builtin__memdup_noscan [744]
                0.00    0.00     156/420687      builtin__string_substr [742]
                0.00    0.00     156/6491        builtin__string_trim_chars [823]
                0.00    0.00     156/522797      builtin__string_clone [738]
                0.00    0.00      71/544036      v__ast__Table_final_sym [737]
                                 156             v__gen__c__Gen_expr_string_surround <cycle 16> [456]
-----------------------------------------------
                0.00    0.00       1/1           v__builder__cbuilder__compile_c [4]
[302]    0.0    0.00    0.00       1         v__builder__Builder_get_vtmp_filename [302]
                0.00    0.00       2/429         os__real_path [76]
                0.00    0.00       2/269161      builtin__str_intp [56]
                0.00    0.00       1/1           os__vtmp_dir [657]
                0.00    0.00       1/494         os__join_path [355]
                0.00    0.00       1/420687      builtin__string_substr [742]
                0.00    0.00       1/68          os__file_name [951]
                0.00    0.00       1/81191       builtin__string__plus [757]
                0.00    0.00       1/51791       builtin__new_array_from_c_array [763]
                0.00    0.00       1/1           rand__internal_ulid_at_millisecond [1063]
                0.00    0.00       1/1           rand__PRNG_ulid [1062]
-----------------------------------------------
                                   1             v__gen__c__Gen_gen_sumtype_equality_fn <cycle 15> [303]
                                   3             v__gen__c__Gen_gen_array_equality_fn <cycle 15> [313]
                                  74             v__gen__c__Gen_gen_struct_equality_fn <cycle 15> [180]
                0.00    0.00       1/7           v__gen__c__Gen_gen_equality_fns [158]
[303]    0.0    0.00    0.00      78+1       v__gen__c__Gen_gen_sumtype_equality_fn <cycle 15> [303]
                0.00    0.00     703/269161      builtin__str_intp [56]
                0.00    0.00     441/2125612     builtin__arguments [38]
                0.00    0.00     465/2509470     builtin__array_push [87]
                0.00    0.00      79/227326      v__gen__c__Gen_base_type [99]
                0.00    0.00     210/31736       v__gen__c__Gen_unwrap [227]
                0.00    0.00       2/3           v__gen__c__Gen_gen_alias_equality_fn [600]
                0.00    0.00       2/181048      builtin__map_get [136]
                0.00    0.00       8/318802      strings__new_builder [743]
                0.00    0.00       8/309520      builtin__memdup_noscan [744]
                                 114             v__gen__c__Gen_gen_struct_equality_fn <cycle 15> [180]
                                   1             v__gen__c__Gen_gen_sumtype_equality_fn <cycle 15> [303]
-----------------------------------------------
                                 275             v__checker__Checker_fail_if_immutable_to_mutable [304]
                0.00    0.00    7011/7011        v__checker__Checker_assign_stmt <cycle 10> [58]
[304]    0.0    0.00    0.00    7011+275     v__checker__Checker_fail_if_immutable_to_mutable [304]
                0.00    0.00     498/61998       v__ast__Table_find_field_with_embeds [97]
                0.00    0.00     282/2509470     builtin__array_push [87]
                0.00    0.00     198/2121836     v__ast__Table_sym [77]
                0.00    0.00     852/544036      v__ast__Table_final_sym [737]
                0.00    0.00     280/101941      builtin____new_array [753]
                                 275             v__checker__Checker_fail_if_immutable_to_mutable [304]
-----------------------------------------------
                0.00    0.00       1/1           v__builder__Builder_middle_stages [8]
[305]    0.0    0.00    0.00       1         v__ast__Table_complete_interface_check [305]
                0.00    0.00    2548/2548        v__ast__Table_does_type_implement_interface [307]
                0.00    0.00      22/37586       builtin__map_get_and_set [184]
                0.00    0.00      22/2509470     builtin__array_push [87]
                0.00    0.00       1/6352        v__util__Timers_start [173]
-----------------------------------------------
                                1089             v__gen__c__Gen_method_call <cycle 16> [89]
[306]    0.0    0.00    0.00    1089         v__gen__c__Gen_gen_array_method_call <cycle 16> [306]
                0.00    0.00    2429/864222      v__gen__c__Gen_write [57]
                0.00    0.00     164/227326      v__gen__c__Gen_base_type [99]
                0.00    0.00     152/1660        v__gen__c__Gen_write_decimal [356]
                0.00    0.00      12/109285      v__gen__c__Gen_writeln [106]
                0.00    0.00     152/154         v__gen__c__Gen_get_array_depth [729]
                                 357             v__gen__c__Gen_expr <cycle 16> [32]
                                 183             v__gen__c__Gen_gen_arg_from_type <cycle 16> [475]
                                 180             v__gen__c__Gen_gen_array_map <cycle 16> [244]
                                  65             v__gen__c__Gen_gen_array_filter <cycle 16> [317]
                                  52             v__gen__c__Gen_gen_array_any <cycle 16> [338]
                                  40             v__gen__c__Gen_gen_array_contains <cycle 16> [286]
                                  37             v__gen__c__Gen_gen_array_index <cycle 16> [488]
                                  13             v__gen__c__Gen_gen_array_sort <cycle 16> [444]
                                  12             v__gen__c__Gen_gen_array_sort_call <cycle 16> [480]
                                  11             v__gen__c__Gen_gen_array_all <cycle 16> [449]
                                   7             v__gen__c__Gen_gen_array_insert <cycle 16> [548]
                                   3             v__gen__c__Gen_gen_array_prepend <cycle 16> [603]
                                   2             v__gen__c__Gen_gen_array_sorted <cycle 16> [580]
                                   1             v__gen__c__Gen_gen_array_count <cycle 16> [590]
-----------------------------------------------
                0.00    0.00    2548/2548        v__ast__Table_complete_interface_check [305]
[307]    0.0    0.00    0.00    2548         v__ast__Table_does_type_implement_interface [307]
                0.00    0.00    4914/2121836     v__ast__Table_sym [77]
                0.00    0.00    2366/181048      builtin__map_get [136]
                0.00    0.00    2344/2388        v__ast__Table_find_method_with_embeds [428]
                0.00    0.00    2344/7023        v__ast__TypeSymbol_find_method_with_generic_parent [821]
-----------------------------------------------
                0.00    0.00    8501/8501        v__checker__Checker_expr <cycle 10> [62]
[308]    0.0    0.00    0.00    8501         v__checker__Checker_enum_val [308]
                0.00    0.00    8520/2121836     v__ast__Table_sym [77]
                0.00    0.00     384/181048      builtin__map_get [136]
                0.00    0.00       8/269161      builtin__str_intp [56]
                0.00    0.00    8501/544036      v__ast__Table_final_sym [737]
                0.00    0.00       4/420687      builtin__string_substr [742]
-----------------------------------------------
                0.00    0.00    9911/9911        v__checker__Checker_string_inter_lit <cycle 10> [218]
[309]    0.0    0.00    0.00    9911         v__checker__Checker_get_default_fmt [309]
                0.00    0.00    8849/2121836     v__ast__Table_sym [77]
                0.00    0.00      24/27180       v__ast__TypeSymbol_has_method [271]
                0.00    0.00    8832/258113      v__checker__Checker_unwrap_generic [569]
-----------------------------------------------
                                 818             v__gen__c__Gen_stmt <cycle 16> [47]
[310]    0.0    0.00    0.00     818         v__gen__c__Gen_branch_stmt <cycle 16> [310]
                0.00    0.00     818/269161      builtin__str_intp [56]
                0.00    0.00      14/109285      v__gen__c__Gen_writeln [106]
                0.00    0.00      14/1410233     builtin__map_get_check [42]
                                 804             v__gen__c__Gen_write_defer_stmts <cycle 16> [285]
-----------------------------------------------
                0.00    0.00       1/1           v__pref__parse_args_and_show_errors [165]
[311]    0.0    0.00    0.00       1         v__pref__Preferences_fill_with_defaults [311]
                0.00    0.00       1/429         os__real_path [76]
                0.00    0.00       1/1           v__pref__Preferences_expand_lookup_paths [434]
                0.00    0.00       1/1           v__pref__Preferences_try_to_use_tcc_by_default [435]
                0.00    0.00       1/1           v__vcache__new_cache_manager [629]
                0.00    0.00       1/56          Array_string_str [412]
                0.00    0.00       1/1           v__pref__Preferences_setup_os_and_arch_when_not_explicitly_set [652]
                0.00    0.00       1/1           v__pref__Preferences_parse_define [678]
                0.00    0.00       1/352903      builtin__string_replace [51]
                0.00    0.00       1/269161      builtin__str_intp [56]
                0.00    0.00       1/494         os__join_path [355]
                0.00    0.00       1/2125612     builtin__arguments [38]
                0.00    0.00       1/1           v__pref__Preferences_defines_map_unique_keys [719]
                0.00    0.00       5/522797      builtin__string_clone [738]
                0.00    0.00       3/51791       builtin__new_array_from_c_array [763]
                0.00    0.00       1/1           v__pref__Preferences_expand_exclude_paths [1102]
                0.00    0.00       1/1           v__pref__Preferences_find_cc_if_cross_compiling [1103]
                0.00    0.00       1/41          v__pref__cc_from_string [957]
                0.00    0.00       1/3           v__pref__OS_lower [1021]
                0.00    0.00       1/1           v__pref__Backend_str [1100]
                0.00    0.00       1/81191       builtin__string__plus [757]
                0.00    0.00       1/19094       builtin__string_index_kmp [787]
                0.00    0.00       1/420687      builtin__string_substr [742]
                0.00    0.00       1/6491        builtin__string_trim_chars [823]
-----------------------------------------------
                                 138             v__markused__Walker_mark_by_sym <cycle 8> [121]
                                1018             v__markused__Walker_call_expr <cycle 8> [101]
                                2131             v__markused__Walker_expr <cycle 8> [31]
                0.00    0.00      13/998         v__markused__Walker_finalize [59]
                0.01    0.00     128/998         v__markused__Walker_mark_resource_dependencies [61]
                0.03    0.02     745/998         v__markused__Walker_mark_generic_types [29]
[312]    0.0    0.00    0.00    4173         v__markused__Walker_fn_by_name <cycle 8> [312]
                0.00    0.00    4173/181048      builtin__map_get [136]
                0.00    0.00    1053/1410233     builtin__map_get_check [42]
                                 127             v__markused__Walker_fn_decl <cycle 8> [197]
-----------------------------------------------
                                   2             v__gen__c__Gen_gen_array_equality_fn <cycle 15> [313]
                                   1             v__gen__c__Gen_gen_map_equality_fn <cycle 15> [450]
                                 203             v__gen__c__Gen_gen_struct_equality_fn <cycle 15> [180]
                0.00    0.00       2/7           v__gen__c__Gen_gen_equality_fns [158]
[313]    0.0    0.00    0.00     206+2       v__gen__c__Gen_gen_array_equality_fn <cycle 15> [313]
                0.00    0.00     473/269161      builtin__str_intp [56]
                0.00    0.00     516/2125612     builtin__arguments [38]
                0.00    0.00     251/227326      v__gen__c__Gen_base_type [99]
                0.00    0.00     645/2509470     builtin__array_push [87]
                0.00    0.00     251/31736       v__gen__c__Gen_unwrap [227]
                0.00    0.00       1/181048      builtin__map_get [136]
                0.00    0.00      43/318802      strings__new_builder [743]
                0.00    0.00      43/309520      builtin__memdup_noscan [744]
                                  31             v__gen__c__Gen_gen_struct_equality_fn <cycle 15> [180]
                                   3             v__gen__c__Gen_gen_sumtype_equality_fn <cycle 15> [303]
                                   2             v__gen__c__Gen_gen_array_equality_fn <cycle 15> [313]
-----------------------------------------------
                                 725             v__checker__Checker_call_expr <cycle 10> [53]
[314]    0.0    0.00    0.00     725         v__checker__Checker_array_builtin_method_call <cycle 10> [314]
                0.00    0.00     269/301         v__checker__scope_register_special_var_name [397]
                0.00    0.00     153/2650        v__ast__Table_find_or_register_array [223]
                0.00    0.00     725/1048625     v__token__KeywordsMatcherTrie_find [84]
                0.00    0.00    1077/2121836     v__ast__Table_sym [77]
                0.00    0.00      63/15291       v__checker__Checker_check_for_mut_receiver [168]
                0.00    0.00      16/16          v__checker__scope_register_a_b [530]
                0.00    0.00      14/269161      builtin__str_intp [56]
                0.00    0.00      14/60586       v__ast__Expr_str <cycle 4> [112]
                0.00    0.00      85/27180       v__ast__TypeSymbol_has_method [271]
                0.00    0.00      81/33774       v__checker__Checker_check_expected_call_arg [283]
                0.00    0.00      11/52166       v__checker__Checker_check_types [266]
                0.00    0.00      36/82157       v__ast__Table_find_method [417]
                0.00    0.00     984/258113      v__checker__Checker_unwrap_generic [569]
                0.00    0.00     725/544036      v__ast__Table_final_sym [737]
                0.00    0.00     223/223         v__checker__Checker_markused_array_method [931]
                0.00    0.00     123/123         v__checker__Checker_ensure_same_array_return_type [947]
                0.00    0.00      52/153455      v__ast__Expr_is_auto_deref_var [747]
                0.00    0.00       7/7           v__checker__Checker_check_sort_external_variable_access [993]
                0.00    0.00       1/51791       builtin__new_array_from_c_array [763]
                                 566             v__checker__Checker_expr <cycle 10> [62]
                                 397             v__checker__Checker_check_expr_option_or_result_call <cycle 10> [204]
                                 270             v__checker__Checker_check_predicate_param <cycle 10> [706]
                                   1             v__checker__Checker_support_lambda_expr_one_param <cycle 10> [655]
-----------------------------------------------
                0.00    0.00       1/944         v__gen__c__Gen_gen_str_for_alias [572]
                0.00    0.00       6/944         v__gen__c__Gen_gen_str_for_map [492]
                0.00    0.00       9/944         v__gen__c__Gen_gen_str_for_array [440]
                0.00    0.00      21/944         v__gen__c__Gen_gen_str_for_union_sum_type [443]
                0.00    0.00      46/944         v__gen__c__Gen_final_gen_str [202]
                0.00    0.00      54/944         v__gen__c__Gen_gen_str_for_struct [217]
                0.00    0.00     324/944         v__gen__c__Gen_gen_expr_to_string <cycle 16> [328]
                0.00    0.00     483/944         v__gen__c__Gen_gen_to_str_method_call <cycle 16> [374]
[315]    0.0    0.00    0.00     944         v__gen__c__Gen_get_str_fn [315]
                0.00    0.00     944/227326      v__gen__c__Gen_base_type [99]
                0.00    0.00     226/269161      builtin__str_intp [56]
                0.00    0.00     944/2121836     v__ast__Table_sym [77]
                0.00    0.00     944/2509470     builtin__array_push [87]
                0.00    0.00     299/339         v__gen__c__Gen_generic_fn_name [535]
                0.00    0.00     136/27180       v__ast__TypeSymbol_has_method [271]
                0.00    0.00     944/1646        builtin__string_replace_each [640]
                0.00    0.00     944/807944      v__gen__c__Gen_unwrap_generic [611]
                0.00    0.00     944/51791       builtin__new_array_from_c_array [763]
                0.00    0.00     944/81191       builtin__string__plus [757]
                0.00    0.00     944/2797        v__ast__TypeSymbol_has_method_with_generic_parent [843]
-----------------------------------------------
                0.00    0.00       1/1           v__gen__c__Gen_init [140]
[316]    0.0    0.00    0.00       1         v__gen__c__Gen_write_typedef_types [316]
                0.00    0.00     258/745553      builtin__map_exists [36]
                0.00    0.00     195/269161      builtin__str_intp [56]
                0.00    0.00       1/1           v__gen__c__Gen_write_sorted_fn_typesymbol_declaration [445]
                0.00    0.00       3/4           v__gen__c__Gen_write_interface_typesymbol_declaration [473]
                0.00    0.00     195/2125612     builtin__arguments [38]
                0.00    0.00     447/2509470     builtin__array_push [87]
                0.00    0.00      65/227326      v__gen__c__Gen_base_type [99]
                0.00    0.00       6/7           v__gen__c__Gen_write_interface_typedef [557]
                0.00    0.00     150/2121836     v__ast__Table_sym [77]
                0.00    0.00       5/5           v__gen__c__Gen_write_alias_typesymbol_declaration [598]
                0.00    0.00       3/90146       builtin__map_set [177]
                0.00    0.00       1/1049        v__util__Timers_show [476]
                0.00    0.00       2/101941      builtin____new_array [753]
                0.00    0.00       1/1032398     builtin___v_malloc [733]
                0.00    0.00       1/92324       builtin__new_map [756]
-----------------------------------------------
                                  65             v__gen__c__Gen_gen_array_method_call <cycle 16> [306]
[317]    0.0    0.00    0.00      65         v__gen__c__Gen_gen_array_filter <cycle 16> [317]
                0.00    0.00     195/269161      builtin__str_intp [56]
                0.00    0.00      65/309         v__gen__c__Gen_write_prepared_var [322]
                0.00    0.00     327/109285      v__gen__c__Gen_writeln [106]
                0.00    0.00      65/474         v__gen__c__Gen_writeln2 [354]
                0.00    0.00     130/227326      v__gen__c__Gen_base_type [99]
                0.00    0.00      65/9928        v__gen__c__Gen_new_tmp_var [183]
                0.00    0.00      65/311         v__gen__c__Gen_past_tmp_var_new [419]
                0.00    0.00     130/864222      v__gen__c__Gen_write [57]
                0.00    0.00      65/311         v__gen__c__Gen_write_orm_drop_table [457]
                0.00    0.00     130/2509470     builtin__array_push [87]
                0.00    0.00     130/544036      v__ast__Table_final_sym [737]
                                  65             v__gen__c__Gen_write_prepared_tmp_value <cycle 16> [274]
                                  65             v__gen__c__Gen_expr <cycle 16> [32]
-----------------------------------------------
                                 284             v__ast__Table_type_size [318]
                0.00    0.00       1/8157        v__checker__Checker_eval_comptime_const_expr <cycle 10> [519]
                0.00    0.00      30/8157        v__checker__Checker_infix_expr <cycle 10> [115]
                0.00    0.00    2438/8157        v__checker__Checker_cast_expr <cycle 10> [208]
                0.00    0.00    5688/8157        v__checker__minify_sort_fn [293]
[318]    0.0    0.00    0.00    8157+284     v__ast__Table_type_size [318]
                0.00    0.00    7844/2121836     v__ast__Table_sym [77]
                0.00    0.00     283/2509470     builtin__array_push [87]
                0.00    0.00      19/101941      builtin____new_array [753]
                                 284             v__ast__Table_type_size [318]
-----------------------------------------------
                                1272             v__checker__Checker_expr <cycle 10> [62]
[319]    0.0    0.00    0.00    1272         v__checker__Checker_postfix_expr <cycle 10> [319]
                0.00    0.00    1272/28234       v__checker__Checker_fail_if_immutable [145]
                0.00    0.00    1272/2121836     v__ast__Table_sym [77]
                0.00    0.00    1272/258113      v__checker__Checker_unwrap_generic [569]
                0.00    0.00    1903/26101       v__ast__Expr_is_lvalue [780]
                                1272             v__checker__Checker_expr <cycle 10> [62]
-----------------------------------------------
                0.00    0.00      63/346         v__checker__Checker_concat_expr <cycle 10> [439]
                0.00    0.00      92/346         v__parser__Parser_parse_multi_return_type <cycle 11> [414]
                0.00    0.00     191/346         v__gen__c__Gen_gen_str_for_struct [217]
[320]    0.0    0.00    0.00     346         v__ast__Table_find_or_register_multi_return [320]
                0.00    0.00     684/269161      builtin__str_intp [56]
                0.00    0.00     533/2121836     v__ast__Table_sym [77]
                0.00    0.00     155/181048      builtin__map_get [136]
                0.00    0.00      48/1154        v__ast__Table_register_sym [409]
                0.00    0.00    2394/81191       builtin__string__plus [757]
                0.00    0.00      33/522797      builtin__string_clone [738]
                0.00    0.00      15/420687      builtin__string_substr [742]
-----------------------------------------------
                0.00    0.00     735/735         v__markused__Walker_mark_generic_types [29]
[321]    0.0    0.00    0.00     735         v__ast__Type_str [321]
                0.00    0.00     735/269161      builtin__str_intp [56]
                0.00    0.00     735/11671       builtin__memdup [806]
-----------------------------------------------
                0.00    0.00       1/309         v__gen__c__Gen_gen_array_count <cycle 16> [590]
                0.00    0.00      11/309         v__gen__c__Gen_gen_array_all <cycle 16> [449]
                0.00    0.00      52/309         v__gen__c__Gen_gen_array_any <cycle 16> [338]
                0.00    0.00      65/309         v__gen__c__Gen_gen_array_filter <cycle 16> [317]
                0.00    0.00     180/309         v__gen__c__Gen_gen_array_map <cycle 16> [244]
[322]    0.0    0.00    0.00     309         v__gen__c__Gen_write_prepared_var [322]
                0.00    0.00    1236/864222      v__gen__c__Gen_write [57]
                0.00    0.00     309/269161      builtin__str_intp [56]
                0.00    0.00     309/2121836     v__ast__Table_sym [77]
-----------------------------------------------
                                2462             v__markused__Walker_expr <cycle 8> [31]
                0.00    0.00       1/998         v__markused__Walker_finalize [59]
                0.00    0.00       6/998         v__markused__Walker_mark_markused_consts [172]
[323]    0.0    0.00    0.00    2469         v__markused__Walker_mark_const_as_used <cycle 8> [323]
                0.00    0.00     342/745553      builtin__map_exists [36]
                0.00    0.00    2469/181048      builtin__map_get [136]
                0.00    0.00     342/1410233     builtin__map_get_check [42]
                0.00    0.00     344/90146       builtin__map_set [177]
                0.00    0.00       2/2121836     v__ast__Table_sym [77]
                                 344             v__markused__Walker_expr <cycle 8> [31]
                                   2             v__markused__Walker_mark_by_sym <cycle 8> [121]
-----------------------------------------------
                0.00    0.00       1/1           v__builder__Builder_rebuild [3]
[324]    0.0    0.00    0.00       1         v__builder__Builder_cc [324]
                0.00    0.00       1/1           v__builder__Builder_setup_ccompiler_options [344]
                0.00    0.00       1/3           v__pref__vexe_path [357]
                0.00    0.00       1/1           v__builder__Builder_build_thirdparty_obj_files [571]
                0.00    0.00       8/269161      builtin__str_intp [56]
                0.00    0.00       1/1           v__builder__Builder_setup_output_name [642]
                0.00    0.00       1/1           v__builder__Builder_all_args [645]
                0.00    0.00       1/6352        v__util__Timers_start [173]
                0.00    0.00       1/352903      builtin__string_replace [51]
                0.00    0.00       1/1           os__execute [684]
                0.00    0.00       3/2509470     builtin__array_push [87]
                0.00    0.00       1/1049        v__util__Timers_show [476]
                0.00    0.00       4/522797      builtin__string_clone [738]
                0.00    0.00       2/420687      builtin__string_substr [742]
                0.00    0.00       1/2           os__executable [1027]
                0.00    0.00       1/19094       builtin__string_index_kmp [787]
                0.00    0.00       1/2           v__pref__Preferences_should_output_to_stdout [1039]
                0.00    0.00       1/430         os__dir [898]
                0.00    0.00       1/408         os__getwd [903]
                0.00    0.00       1/1           v__builder__Builder_handle_usecache [1076]
                0.00    0.00       1/2           v__builder__dump_list [1036]
                0.00    0.00       1/28723       Array_string_join [776]
                0.00    0.00       1/1           v__builder__Builder_show_cc [1082]
                0.00    0.00       1/68          os__file_name [951]
                0.00    0.00       1/1           v__builder__Builder_post_process_c_compiler_output [1077]
                0.00    0.00       1/1           os__write_file [1060]
-----------------------------------------------
                                7239             v__gen__c__Gen_string_inter_literal <cycle 16> [102]
[325]    0.0    0.00    0.00    7239         v__gen__c__Gen_str_val <cycle 16> [325]
                0.00    0.00    7243/2121836     v__ast__Table_sym [77]
                0.00    0.00    7243/807944      v__gen__c__Gen_unwrap_generic [611]
                0.00    0.00    6898/153455      v__ast__Expr_is_auto_deref_var [747]
                0.00    0.00     113/112247      v__gen__c__Gen_is_comptime_for_var [752]
                0.00    0.00       3/161         v__ast__Interface_defines_method [939]
                                 646             v__gen__c__Gen_expr <cycle 16> [32]
-----------------------------------------------
                0.00    0.00    2279/2279        v__transformer__Transformer_stmt <cycle 6> [69]
[326]    0.0    0.00    0.00    2279         v__transformer__Transformer_simplify_nested_interpolation_in_sb [326]
                0.00    0.00    1320/1321        builtin__array_insert [351]
                0.00    0.00    2130/2509470     builtin__array_push [87]
                0.00    0.00    3032/51791       builtin__new_array_from_c_array [763]
-----------------------------------------------
                                2398             v__parser__Parser_fn_decl <cycle 11> [116]
[327]    0.0    0.00    0.00    2398         v__parser__Parser_fn_receiver <cycle 11> [327]
                0.00    0.00    2398/231144      v__parser__Parser_check_name [110]
                0.00    0.00    2398/2509470     builtin__array_push [87]
                0.00    0.00    3900/737222      v__scanner__Scanner_scan [734]
                0.00    0.00    2398/196182      v__parser__Parser_check [746]
                                2398             v__parser__Parser_parse_type <cycle 11> [138]
-----------------------------------------------
                                  26             v__gen__c__Gen_gen_to_str_method_call <cycle 16> [374]
                                  36             v__gen__c__Gen_fn_call <cycle 16> [133]
                                 341             v__gen__c__Gen_string_inter_literal <cycle 16> [102]
[328]    0.0    0.00    0.00     403         v__gen__c__Gen_gen_expr_to_string <cycle 16> [328]
                0.00    0.00     324/944         v__gen__c__Gen_get_str_fn [315]
                0.00    0.00     610/864222      v__gen__c__Gen_write [57]
                0.00    0.00     240/47520       v__gen__c__Gen_write2 [123]
                0.00    0.00     407/2121836     v__ast__Table_sym [77]
                0.00    0.00      16/27180       v__ast__TypeSymbol_has_method [271]
                0.00    0.00     403/628         v__ast__TypeSymbol_str_method_info [887]
                0.00    0.00     244/708         v__ast__TypeSymbol_is_c_struct [881]
                0.00    0.00     241/153455      v__ast__Expr_is_auto_deref_var [747]
                0.00    0.00      26/522797      builtin__string_clone [738]
                0.00    0.00      26/3046        builtin__string_repeat [841]
                                 405             v__gen__c__Gen_expr <cycle 16> [32]
                                 241             v__gen__c__Gen_expr_with_cast <cycle 16> [54]
-----------------------------------------------
                0.00    0.00      19/246         v__ast__Table_convert_generic_type [254]
                0.00    0.00      19/246         v__checker__Checker_map_init <cycle 10> [451]
                0.00    0.00     208/246         v__parser__Parser_parse_map_type <cycle 11> [341]
[329]    0.0    0.00    0.00     246         v__ast__Table_find_or_register_map [329]
                0.00    0.00     246/246         v__ast__Table_map_cname [394]
                0.00    0.00     246/269161      builtin__str_intp [56]
                0.00    0.00     492/2121836     v__ast__Table_sym [77]
                0.00    0.00     246/181048      builtin__map_get [136]
                0.00    0.00      52/1154        v__ast__Table_register_sym [409]
                0.00    0.00      52/420687      builtin__string_substr [742]
                0.00    0.00       2/522797      builtin__string_clone [738]
                0.00    0.00       2/3046        builtin__string_repeat [841]
-----------------------------------------------
                                 599             v__ast__args2str <cycle 4> [502]
                0.00    0.00       4/60586       v__ast__ComptimeCall_resolve_compile_value [625]
[330]    0.0    0.00    0.00     603         v__ast__CallArg_str <cycle 4> [330]
                0.00    0.00     603/269161      builtin__str_intp [56]
                                 603             v__ast__Expr_str <cycle 4> [112]
-----------------------------------------------
                0.00    0.00     191/191         v__gen__c__Gen_gen_str_for_struct [217]
[331]    0.0    0.00    0.00     191         v__gen__c__struct_auto_str_func [331]
